TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-04-03 22:00:00,2022,4,2022-04-03 00:00:00,7,3,22,330.5400000000016,6,1,15.2,80,1,15.671989930076155,375.39999999999895,505.40000000000083,375.39999999999895,505.40000000000083,375.39999999999895,322.0000000000015,405.14000000000055
2022-04-03 23:00:00,2022,4,2022-04-03 00:00:00,7,3,23,321.599999999999,6,1,14.6,82,0.8,15.121894296032181,405.14000000000055,518.3399999999998,405.14000000000055,518.3399999999998,405.14000000000055,375.39999999999895,401.13999999999885
2022-04-04 00:00:00,2022,4,2022-04-04 00:00:00,1,4,0,299.4399999999996,0,1,18,91,0.6,19.917470444905348,401.13999999999885,486.3000000000004,486.3000000000004,486.3000000000004,486.3000000000004,518.3399999999998,474.3799999999998
2022-04-04 01:00:00,2022,4,2022-04-04 00:00:00,1,4,1,285.5200000000011,0,1,14.1,86,0.8,14.628882290109903,402.08000000000015,474.3799999999998,474.3799999999998,474.3799999999998,474.3799999999998,486.3000000000004,462.3199999999988
2022-04-04 02:00:00,2022,4,2022-04-04 00:00:00,1,4,2,279.4600000000001,0,1,13.5,89,0.5,14.169066443279412,335.1000000000014,462.3199999999988,462.3199999999988,462.3199999999988,462.3199999999988,474.3799999999998,438.3600000000014
2022-04-04 03:00:00,2022,4,2022-04-04 00:00:00,1,4,3,284.5999999999997,0,1,14.1,87,0.9,14.595997200460015,299.2799999999995,438.3600000000014,438.3600000000014,438.3600000000014,438.3600000000014,462.3199999999988,432.24
2022-04-04 04:00:00,2022,4,2022-04-04 00:00:00,1,4,4,261.23999999999864,0,1,14,86,0.5,14.69905103097053,280.91999999999985,432.24,432.24,432.24,432.24,438.3600000000014,402.65999999999946
2022-04-04 05:00:00,2022,4,2022-04-04 00:00:00,1,4,5,244.50000000000026,0,1,12.8,91,0.3,13.486370205215064,246.17999999999904,402.65999999999946,402.65999999999946,402.65999999999946,402.65999999999946,432.24,391.5800000000004
2022-04-04 06:00:00,2022,4,2022-04-04 00:00:00,1,4,6,232.4200000000011,0,1,12.8,96,0.4,13.568918018688418,254.23999999999958,391.5800000000004,391.5800000000004,391.5800000000004,391.5800000000004,402.65999999999946,359.3399999999987
2022-04-04 07:00:00,2022,4,2022-04-04 00:00:00,1,4,7,249.40000000000043,0,1,14.2,93,0.4,15.240079145615745,265.06000000000154,359.3399999999987,359.3399999999987,359.3399999999987,359.3399999999987,391.5800000000004,370.1200000000016
2022-04-04 08:00:00,2022,4,2022-04-04 00:00:00,1,4,8,258.6199999999997,0,1,16,85,0.2,17.37425979362272,258.11999999999887,370.1200000000016,370.1200000000016,370.1200000000016,370.1200000000016,359.3399999999987,420.71999999999963
2022-04-04 09:00:00,2022,4,2022-04-04 00:00:00,1,4,9,251.7799999999991,0,1,19.2,68,0.7,20.40737936653052,257.03999999999974,420.71999999999963,420.71999999999963,420.71999999999963,420.71999999999963,370.1200000000016,342.5000000000004
2022-04-04 10:00:00,2022,4,2022-04-04 00:00:00,1,4,10,264.46000000000004,0,1,21.9,61,0.7,23.47521670926654,270.10000000000105,342.5000000000004,342.5000000000004,342.5000000000004,342.5000000000004,420.71999999999963,359.91999999999877
2022-04-04 11:00:00,2022,4,2022-04-04 00:00:00,1,4,11,257.5599999999996,0,1,23.2,54,1.6,24.14635294705419,268.9799999999999,359.91999999999877,359.91999999999877,359.91999999999877,359.91999999999877,342.5000000000004,384.6800000000005
2022-04-04 12:00:00,2022,4,2022-04-04 00:00:00,1,4,12,270.74000000000046,0,1,24.6,50,1.1,25.990923872005222,277.01999999999884,384.6800000000005,384.6800000000005,384.6800000000005,384.6800000000005,359.91999999999877,395.6399999999999
2022-04-04 13:00:00,2022,4,2022-04-04 00:00:00,1,4,13,282.680000000001,0,1,25.6,54,1.9,26.991609871226427,270.0400000000011,395.6399999999999,395.6399999999999,395.6399999999999,395.6399999999999,384.6800000000005,402.90000000000015
2022-04-04 14:00:00,2022,4,2022-04-04 00:00:00,1,4,14,282.7199999999997,0,1,25.2,54,2.1,26.350750678028614,277.1400000000002,402.90000000000015,402.90000000000015,402.90000000000015,402.90000000000015,395.6399999999999,408.49999999999983
2022-04-04 15:00:00,2022,4,2022-04-04 00:00:00,1,4,15,294.76000000000045,0,1,25.1,57,2.2,26.348930376713916,281.6799999999992,408.49999999999983,408.49999999999983,408.49999999999983,408.49999999999983,402.90000000000015,395.9399999999994
2022-04-04 16:00:00,2022,4,2022-04-04 00:00:00,1,4,16,292.71999999999815,0,1,24.7,58,2.5,25.702751841195454,281.4200000000003,395.9399999999994,395.9399999999994,395.9399999999994,395.9399999999994,408.49999999999983,408.42000000000036
2022-04-04 17:00:00,2022,4,2022-04-04 00:00:00,1,4,17,292.96000000000186,0,1,24,60,1.9,25.31527567830789,287.82000000000016,408.42000000000036,408.42000000000036,408.42000000000036,408.42000000000036,395.9399999999994,537.1199999999994
2022-04-04 18:00:00,2022,4,2022-04-04 00:00:00,1,4,18,320.89999999999884,0,1,22.9,65,1.5,24.44799852454486,314.59999999999934,537.1199999999994,537.1199999999994,537.1199999999994,537.1199999999994,408.42000000000036,543.3200000000013
2022-04-04 19:00:00,2022,4,2022-04-04 00:00:00,1,4,19,320.9799999999994,0,1,21.7,70,1.2,23.363476911002678,325.9199999999996,543.3200000000013,543.3200000000013,543.3200000000013,543.3200000000013,537.1199999999994,574.1799999999993
2022-04-04 20:00:00,2022,4,2022-04-04 00:00:00,1,4,20,322.5200000000002,0,1,20.7,74,0.8,22.532971617990633,322.5200000000011,574.1799999999993,574.1799999999993,574.1799999999993,574.1799999999993,543.3200000000013,531.2200000000005
2022-04-04 21:00:00,2022,4,2022-04-04 00:00:00,1,4,21,320.5799999999994,0,1,20.1,76,1.2,21.594020431003003,343.459999999999,531.2200000000005,531.2200000000005,531.2200000000005,531.2200000000005,574.1799999999993,574.5800000000006
2022-04-04 22:00:00,2022,4,2022-04-04 00:00:00,1,4,22,309.5600000000013,0,1,18.5,84,0.5,20.339301404084367,330.5400000000016,574.5800000000006,574.5800000000006,574.5800000000006,574.5800000000006,531.2200000000005,609.6399999999994
2022-04-04 23:00:00,2022,4,2022-04-04 00:00:00,1,4,23,304.5000000000007,0,1,18.1,90,0.5,20.071623662853828,321.599999999999,609.6399999999994,609.6399999999994,609.6399999999994,609.6399999999994,574.5800000000006,573.7799999999994
2022-04-05 00:00:00,2022,4,2022-04-05 00:00:00,2,5,0,308.52,1,1,18.2,89,0.2,20.355385414100503,299.4399999999996,573.7799999999994,299.4399999999996,299.4399999999996,401.13999999999885,405.14000000000055,402.08000000000015
2022-04-05 01:00:00,2022,4,2022-04-05 00:00:00,2,5,1,330.4399999999997,1,1,18.3,88,1,19.923752001212964,285.5200000000011,575.5000000000002,285.5200000000011,285.5200000000011,402.08000000000015,401.13999999999885,335.1000000000014
2022-04-05 02:00:00,2022,4,2022-04-05 00:00:00,2,5,2,331.35999999999854,1,1,17.6,93,0.7,19.411699878561127,279.4600000000001,528.5000000000006,279.4600000000001,279.4600000000001,335.1000000000014,402.08000000000015,299.2799999999995
2022-04-05 03:00:00,2022,4,2022-04-05 00:00:00,2,5,3,324.48000000000025,1,1,17.7,92,0.7,19.501875226155995,284.5999999999997,491.51999999999987,284.5999999999997,284.5999999999997,299.2799999999995,335.1000000000014,280.91999999999985
2022-04-05 04:00:00,2022,4,2022-04-05 00:00:00,2,5,4,306.26,1,1,17.3,94,0.5,19.19012021534007,261.23999999999864,479.23999999999916,261.23999999999864,261.23999999999864,280.91999999999985,299.2799999999995,246.17999999999904
2022-04-05 05:00:00,2022,4,2022-04-05 00:00:00,2,5,5,263.540000000001,1,1,16.8,97,0.1,18.914337956203283,244.50000000000026,412.9399999999996,244.50000000000026,244.50000000000026,246.17999999999904,280.91999999999985,254.23999999999958
2022-04-05 06:00:00,2022,4,2022-04-05 00:00:00,2,5,6,238.47999999999985,1,1,16.8,97,0.8,18.459337956203285,232.4200000000011,399.4800000000012,232.4200000000011,232.4200000000011,254.23999999999958,246.17999999999904,265.06000000000154
2022-04-05 07:00:00,2022,4,2022-04-05 00:00:00,2,5,7,257.4399999999994,1,1,18.1,91,0.2,20.308063925774427,249.40000000000043,353.3999999999987,249.40000000000043,249.40000000000043,265.06000000000154,254.23999999999958,258.11999999999887
2022-04-05 08:00:00,2022,4,2022-04-05 00:00:00,2,5,8,263.5000000000007,1,1,20.5,77,1.3,22.094214383295895,258.6199999999997,401.6000000000008,258.6199999999997,258.6199999999997,258.11999999999887,265.06000000000154,257.03999999999974
2022-04-05 09:00:00,2022,4,2022-04-05 00:00:00,2,5,9,270.38000000000005,1,1,21.8,68,2.6,22.478457929000296,251.7799999999991,460.4400000000003,251.7799999999991,251.7799999999991,257.03999999999974,258.11999999999887,270.10000000000105
2022-04-05 10:00:00,2022,4,2022-04-05 00:00:00,2,5,10,270.51999999999873,1,1,23.2,65,2.3,24.315165584417077,264.46000000000004,407.5599999999984,264.46000000000004,264.46000000000004,270.10000000000105,257.03999999999974,268.9799999999999
2022-04-05 11:00:00,2022,4,2022-04-05 00:00:00,2,5,11,275.48000000000025,1,1,24.7,62,2.2,26.145941623346864,257.5599999999996,424.46000000000174,257.5599999999996,257.5599999999996,268.9799999999999,270.10000000000105,277.01999999999884
2022-04-05 12:00:00,2022,4,2022-04-05 00:00:00,2,5,12,284.00000000000017,1,1,26.3,55,1.6,28.153009367113455,270.74000000000046,443.6599999999987,270.74000000000046,270.74000000000046,277.01999999999884,268.9799999999999,270.0400000000011
2022-04-05 13:00:00,2022,4,2022-04-05 00:00:00,2,5,13,283.5199999999994,1,1,26.8,45,1.7,28.03240026376989,282.680000000001,478.48000000000025,282.680000000001,282.680000000001,270.0400000000011,277.01999999999884,277.1400000000002
2022-04-05 14:00:00,2022,4,2022-04-05 00:00:00,2,5,14,294.76000000000045,1,1,26.8,41,2.7,27.101386906990346,282.7199999999997,485.66000000000014,282.7199999999997,282.7199999999997,277.1400000000002,270.0400000000011,281.6799999999992
2022-04-05 15:00:00,2022,4,2022-04-05 00:00:00,2,5,15,307.9799999999996,1,1,26.6,38,2.3,26.90545727081549,294.76000000000045,504.1199999999993,294.76000000000045,294.76000000000045,281.6799999999992,277.1400000000002,281.4200000000003
2022-04-05 16:00:00,2022,4,2022-04-05 00:00:00,2,5,16,306.2199999999999,1,1,26.1,39,2.4,26.296335366303936,292.71999999999815,455.680000000001,292.71999999999815,292.71999999999815,281.4200000000003,281.6799999999992,287.82000000000016
2022-04-05 17:00:00,2022,4,2022-04-05 00:00:00,2,5,17,304.60000000000105,1,1,24.2,64,2.2,25.618187064732943,292.96000000000186,466.25999999999914,292.96000000000186,292.96000000000186,287.82000000000016,281.4200000000003,314.59999999999934
2022-04-05 18:00:00,2022,4,2022-04-05 00:00:00,2,5,18,350.96000000000015,1,1,21.5,76,2.5,22.56738699180823,320.89999999999884,595.6000000000005,320.89999999999884,320.89999999999884,314.59999999999934,287.82000000000016,325.9199999999996
2022-04-05 19:00:00,2022,4,2022-04-05 00:00:00,2,5,19,344.72,1,1,21,77,0.6,23.199805544752852,320.9799999999994,587.9399999999998,320.9799999999994,320.9799999999994,325.9199999999996,314.59999999999934,322.5200000000011
2022-04-05 20:00:00,2022,4,2022-04-05 00:00:00,2,5,20,364.43999999999915,1,1,20.3,80,1.7,21.717393572412337,322.5200000000002,537.6600000000002,322.5200000000002,322.5200000000002,322.5200000000011,325.9199999999996,343.459999999999
2022-04-05 21:00:00,2022,4,2022-04-05 00:00:00,2,5,21,351.4000000000017,1,1,19.5,86,0.5,21.729178703907913,320.5799999999994,527.7200000000016,320.5799999999994,320.5799999999994,343.459999999999,322.5200000000011,330.5400000000016
2022-04-05 22:00:00,2022,4,2022-04-05 00:00:00,2,5,22,356.359999999999,1,1,18.5,91,0.2,20.83174318775806,309.5600000000013,591.5399999999978,309.5600000000013,309.5600000000013,330.5400000000016,343.459999999999,321.599999999999
