TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-02-16 13:00:00,2022,2,2022-02-16 00:00:00,3,16,13,1000.5300000000003,2,0,22.3,59,2.6,22.63954365795132,893.0800000000006,979.31,893.0800000000006,893.0800000000006,893.0800000000006,1296.7499999999998,1212.3699999999994
2022-02-16 14:00:00,2022,2,2022-02-16 00:00:00,3,16,14,1259.6999999999996,2,0,22.6,58,2.9,22.769038512097413,1212.3699999999994,701.27,1212.3699999999994,1212.3699999999994,1212.3699999999994,893.0800000000006,616.2799999999995
2022-02-16 18:00:00,2022,2,2022-02-16 00:00:00,3,16,18,1041.4600000000003,2,0,19.5,71,1.6,20.335833581133276,887.6199999999997,882.1699999999994,887.6199999999997,887.6199999999997,887.6199999999997,616.2799999999995,677.1199999999999
2022-02-16 19:00:00,2022,2,2022-02-16 00:00:00,3,16,19,1362.7199999999998,2,0,18.6,73,2,19.023345538889078,677.1199999999999,617.4500000000003,677.1199999999999,677.1199999999999,677.1199999999999,887.6199999999997,1245.32
2022-02-16 20:00:00,2022,2,2022-02-16 00:00:00,3,16,20,249.94000000000025,2,0,17.6,76,1.6,18.144012803985436,1245.32,773.4700000000001,1245.32,1245.32,1245.32,677.1199999999999,895.4800000000004
2022-02-16 21:00:00,2022,2,2022-02-16 00:00:00,3,16,21,885.1499999999997,2,0,16.6,81,1.3,17.270495359122197,895.4800000000004,522.4500000000005,895.4800000000004,895.4800000000004,895.4800000000004,1245.32,391.4599999999997
2022-02-16 22:00:00,2022,2,2022-02-16 00:00:00,3,16,22,771.8,2,0,16.3,82,1.3,16.928814025907663,391.4599999999997,773.1700000000003,391.4599999999997,391.4599999999997,391.4599999999997,895.4800000000004,439.9300000000003
2022-02-16 23:00:00,2022,2,2022-02-16 00:00:00,3,16,23,896.3499999999997,2,0,15.7,86,1,16.510335478761785,439.9300000000003,774.2699999999992,439.9300000000003,439.9300000000003,439.9300000000003,391.4599999999997,824.3899999999999
2022-02-17 00:00:00,2022,2,2022-02-17 00:00:00,4,17,0,427.2400000000002,3,0,16.8,88,1.4,17.725729279854527,824.3899999999999,486.4700000000003,824.3899999999999,824.3899999999999,824.3899999999999,439.9300000000003,621.9000000000005
2022-02-17 01:00:00,2022,2,2022-02-17 00:00:00,4,17,1,868.5600000000003,3,0,14.7,91,0.6,15.676939964447225,621.9000000000005,712.3599999999999,621.9000000000005,621.9000000000005,621.9000000000005,824.3899999999999,617.8200000000004
2022-02-17 02:00:00,2022,2,2022-02-17 00:00:00,4,17,2,393.16000000000054,3,0,15.4,88,0.6,16.46095266078193,617.8200000000004,677.3800000000001,617.8200000000004,617.8200000000004,617.8200000000004,621.9000000000005,809.0599999999989
2022-02-17 03:00:00,2022,2,2022-02-17 00:00:00,4,17,3,796.4799999999997,3,0,14.9,88,0.4,15.958863857585033,809.0599999999989,422.4199999999996,809.0599999999989,809.0599999999989,809.0599999999989,617.8200000000004,451.14000000000016
2022-02-17 04:00:00,2022,2,2022-02-17 00:00:00,4,17,4,706.7499999999999,3,0,15.1,90,0.4,16.279880132744722,451.14000000000016,689.46,451.14000000000016,451.14000000000016,451.14000000000016,809.0599999999989,461.41000000000037
2022-02-17 05:00:00,2022,2,2022-02-17 00:00:00,4,17,5,532.6999999999991,3,0,15,88,0.3,16.150063503815346,461.41000000000037,364.11999999999983,461.41000000000037,461.41000000000037,461.41000000000037,451.14000000000016,596.5899999999995
2022-02-17 06:00:00,2022,2,2022-02-17 00:00:00,4,17,6,762.2000000000005,3,0,15.3,85,1.6,15.580225430604887,596.5899999999995,616.9700000000001,596.5899999999995,596.5899999999995,596.5899999999995,461.41000000000037,666.54
