TIME_TO_INTERVAL,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(IBM),Radiation(SDv3)(OWM),Radiation(MSM),WeatherType(CWB),WeatherType(pred)(CWB),WeatherType(IBM),WeatherType(pred)(IBM),WeatherType(OWM),WeatherType(pred)(OWM),ApparentTemperature(pred)[CWB],Temperature(pred)[CWB],RelativeHumidity(pred)[CWB],FeelsLikeTemperature(pred)[IBM],Temperature(pred)[IBM],RelativeHumidity(pred)[IBM],FeelsLikeTemperature(pred)[OWM],Temperature(pred)[OWM],RelativeHumidity(pred)[OWM]
2021-12-14 16:00:00,0.3118138888889012,0.09166666666666667,0.08659715400000001,0.08428097655778542,0.08141112379315435,0.07611882222433969,0.11175999999999996,晴,晴,晴朗,晴朗,晴,晴,24,24,68,27,25,57,23.720000000000034,23.800000000000008,57
2021-12-14 17:00:00,0.030000000000000925,0.0,0.000464966,0.0,0.00032385403056661645,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,24,24,68,24,23,67,23.720000000000034,23.800000000000008,57
2021-12-15 06:00:00,0.030102920723227625,0.005555555555555557,0.002894228,0.004454708981909882,0.002638967861831827,0.004212216338968352,0.00294,晴,晴,多雲時晴,多雲時晴,晴,晴,17,17,80,16,16,87,18.580000000000037,18.70000000000005,75
2021-12-15 07:00:00,0.8548527777777822,0.10555555555555557,0.117440437,0.1119352105082021,0.08376243075994344,0.10398347290983816,0.12646,晴,晴,多雲時晴,多雲時晴,晴,晴,17,17,80,16,16,87,18.580000000000037,18.70000000000005,75
2021-12-15 08:00:00,2.7310138888889064,0.3194444444444444,0.323255647,0.32851257064061856,0.2336090601391341,0.2963329641072863,0.33233,晴,晴,多雲時晴,多雲時晴,晴,晴,17,17,80,16,16,85,18.580000000000037,18.70000000000005,75
2021-12-15 09:00:00,4.2163277777777814,0.4888888888888889,0.501795007,0.5113277620539475,0.4917063968231895,0.4707630263910533,0.5117200000000001,晴,晴,晴朗,晴朗,晴,晴,20,19,71,22,22,65,19.410000000000025,19.81,60
2021-12-15 10:00:00,5.09605555555556,0.6277777777777777,0.627946731,0.6459601699413758,0.6343162314452304,0.6055572964208575,0.64113,晴,晴,晴朗,晴朗,晴,晴,20,19,71,19,19,73,19.410000000000025,19.81,60
2021-12-15 11:00:00,5.742113591410005,0.7138888888888888,0.6907632290000001,0.6877788754525028,0.6799835435488548,0.6439395470510052,0.7058300000000001,晴,晴,晴朗,晴朗,晴,晴,20,19,71,24,24,61,19.410000000000025,19.81,60
2021-12-15 12:00:00,5.494055555555531,0.7138888888888888,0.685342069,0.7197666409461897,0.7035095470928682,0.6678005059387865,0.69994,晴,晴,晴朗,晴朗,晴,晴,26,25,63,27,26,58,23.77000000000004,23.840000000000032,57
2021-12-15 13:00:00,4.915113888888905,0.5972222222222222,0.612098987,0.6190544173743571,0.602327730660059,0.5750947198687929,0.62936,晴,晴,晴朗,晴朗,晴,晴,26,25,63,27,25,59,23.77000000000004,23.840000000000032,57
2021-12-15 14:00:00,3.7753527777777713,0.4194444444444445,0.476801549,0.44780602915689055,0.4334774924267806,0.4236217217326302,0.49701999999999996,晴,晴,晴朗,晴朗,晴,晴,26,25,63,27,26,58,23.77000000000004,23.840000000000032,57
2021-12-15 15:00:00,1.954041666666661,0.25833333333333336,0.291609179,0.2624776813357048,0.25910680759876903,0.24432164681395385,0.31762,晴,晴,晴朗,晴朗,晴,晴,26,25,70,27,25,63,24.25,24.210000000000036,60
2021-12-15 16:00:00,0.3630472222222337,0.07777777777777778,0.08769435,0.08539962232007496,0.08251727911028288,0.07987408541994064,0.11175999999999996,晴,晴,晴朗,晴朗,晴,晴,26,25,70,27,26,59,24.25,24.210000000000036,60
2021-12-15 17:00:00,0.02964976183805086,0.0,0.0005102080000000001,0.0,0.0003077005240320127,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,26,25,70,24,24,69,24.25,24.210000000000036,60
2021-12-16 06:00:00,,0.005555555555555557,0.002666047,0.004217720197022767,0.0022287645246487483,0.0039013511309445455,0.00297,晴,晴,局部多雲,局部多雲,晴,晴,19,18,88,17,17,95,19.480000000000018,19.350000000000023,82
2021-12-16 07:00:00,,0.10555555555555557,0.115549818,0.1097568166464268,0.08294602768961454,0.10408799753519456,0.12468,晴,晴,局部多雲,局部多雲,晴,晴,19,18,88,17,17,95,19.480000000000018,19.350000000000023,82
2021-12-16 08:00:00,,0.29444444444444445,0.321275296,0.3255184793413186,0.2419365829814333,0.3026469629517557,0.3295,晴,晴,局部多雲,局部多雲,晴,晴,19,18,88,17,17,93,19.480000000000018,19.350000000000023,82
2021-12-16 09:00:00,,0.4805555555555555,0.500141507,0.5072616032564004,0.4504170609426352,0.4778774881001973,0.51355,晴,晴,晴時多雲,晴時多雲,晴,晴,21,20,79,21,21,76,20.05000000000001,20.27000000000004,65
2021-12-16 10:00:00,,0.6166666666666667,0.626751773,0.6421882732233748,0.5824220972827824,0.6133300708864428,0.6412,晴,晴,晴時多雲,晴時多雲,晴,晴,21,20,79,19,19,84,20.05000000000001,20.27000000000004,65
2021-12-16 11:00:00,,0.6861111111111111,0.690099068,0.6851029274108018,0.6066105243938898,0.6622369081010748,0.7065,晴,晴,晴時多雲,晴時多雲,晴,晴,21,20,79,24,23,65,20.05000000000001,20.27000000000004,65
2021-12-16 12:00:00,,0.6972222222222222,0.685237317,0.7182773665581975,0.5468183176631956,0.6875758961042523,0.7035399999999999,晴,晴,局部多雲,局部多雲,晴,晴,26,25,64,27,26,59,24.780000000000033,24.879999999999995,52
2021-12-16 13:00:00,,0.625,0.612539299,0.6169494574271837,0.4137570475117295,0.5930930117369203,0.63229,晴,晴,局部多雲,局部多雲,晴,晴,26,25,64,26,25,61,24.780000000000033,24.879999999999995,52
2021-12-16 14:00:00,,0.4805555555555555,0.477726883,0.4442216747494228,0.35876406095073143,0.4293349756535347,0.50168,晴,晴,局部多雲,局部多雲,晴,晴,26,25,64,27,26,58,24.780000000000033,24.879999999999995,52
2021-12-16 15:00:00,,0.2916666666666667,0.292894268,0.2711479521164963,0.2602250873772881,0.2512982823475163,0.3206,晴,晴,晴時多雲,晴時多雲,晴,晴,24,25,63,25,25,64,24.280000000000033,24.210000000000036,61
2021-12-16 16:00:00,,0.06666666666666668,0.08888413199999999,0.0897443148907713,0.08168873265700771,0.08207005478565088,0.1128,晴,晴,晴時多雲,晴時多雲,晴,晴,24,25,63,27,26,60,24.280000000000033,24.210000000000036,61
2021-12-16 17:00:00,,0.0,0.00056155,0.0,0.0006099132683066745,0.0,0.0,晴,晴,晴時多雲,晴時多雲,晴,晴,24,25,63,24,23,69,24.280000000000033,24.210000000000036,61
2021-12-17 06:00:00,,0.005555555555555557,0.002457483,0.004005399941296315,0.003199755910293144,0.0037329758427367046,0.00296,晴,晴,晴朗,晴朗,晴,晴,18,19,85,17,18,98,19.52000000000004,19.31,85
2021-12-17 07:00:00,,0.10833333333333334,0.113740714,0.10795686358768378,0.1050158962848595,0.10523285531955676,0.12451,晴,晴,晴朗,晴朗,晴,晴,18,19,85,17,18,96,19.52000000000004,19.31,85
2021-12-17 08:00:00,,0.3333333333333333,0.319398878,0.3227765705820103,0.31586288154772324,0.3077451212407385,0.33203,晴,晴,晴朗,晴朗,晴,晴,18,19,85,17,17,97,19.52000000000004,19.31,85
2021-12-17 09:00:00,,0.5194444444444445,0.4986069870000001,0.5052705884557547,0.4880231632672374,0.4877007054658188,0.5128699999999999,晴,晴,晴朗,晴朗,晴,晴,18,20,78,20,19,86,20.080000000000037,20.080000000000037,74
2021-12-17 10:00:00,,0.6499999999999999,0.6256866670000001,0.6409105676290306,0.6315882534479048,0.6348273510851244,0.64035,晴,晴,晴朗,晴朗,晴,晴,18,20,78,23,23,66,20.080000000000037,20.080000000000037,74
2021-12-17 11:00:00,,0.725,0.6895720999999999,0.6914797950756569,0.6784821644370993,0.684843519811759,0.70853,晴,晴,晴朗,晴朗,晴,晴,18,20,78,21,21,74,20.080000000000037,20.080000000000037,74
2021-12-17 12:00:00,,0.7194444444444444,0.6852734490000001,0.7179742332940581,0.7084105155626628,0.7128258969916126,0.70853,晴,晴,晴朗時有風,晴朗時有風,晴,晴,19,23,69,23,23,61,22.94,23.06,58
2021-12-17 13:00:00,,0.625,0.613120226,0.6182358484716837,0.6116456473897004,0.6174557883037568,0.6373800000000001,晴,晴,晴朗時有風,晴朗時有風,晴,晴,19,23,69,24,24,57,22.94,23.06,58
2021-12-17 14:00:00,,0.4777777777777778,0.478788028,0.4460152105136673,0.4312897410503098,0.4474669914826831,0.50694,晴,晴,晴朗時有風,晴朗時有風,晴,晴,19,23,69,24,24,57,22.94,23.06,58
2021-12-17 15:00:00,,0.2833333333333333,0.294303851,0.2736871043191938,0.27494087507071463,0.2638666769664525,0.32314,晴,晴,晴朗時有風,晴朗時有風,晴,晴,18,22,71,23,23,57,22.629999999999995,22.850000000000023,55
2021-12-17 16:00:00,,0.08055555555555555,0.090166903,0.0900147487436044,0.08440198805227786,0.0856121516812468,0.11562,晴,晴,晴朗時有風,晴朗時有風,晴,晴,18,22,71,20,20,64,22.629999999999995,22.850000000000023,55
2021-12-17 17:00:00,,0.0,0.000619671,0.0,0.0004915648848894244,0.0,0.0,晴,晴,晴朗時有風,晴朗時有風,晴,晴,18,22,71,22,22,59,22.629999999999995,22.850000000000023,55
2021-12-18 06:00:00,,0.0027777777777777783,0.002265223,0.0038124570959558782,0.0020653372116999427,0.0036164829939252007,0.0029500000000000004,晴,晴,局部多雲,局部多雲,晴,晴,11,14,76,12,14,70,14.290000000000019,15.080000000000036,63
2021-12-18 07:00:00,,0.08333333333333333,0.111996135,0.10609319049442044,0.08322235198410165,0.10509513839227122,0.12106,晴,晴,局部多雲,局部多雲,晴,晴,11,14,76,12,14,72,14.290000000000019,15.080000000000036,63
2021-12-18 08:00:00,,0.2722222222222222,0.317601515,0.3210486022648743,0.24500283760601696,0.3156801442202639,0.32776,晴,晴,局部多雲,局部多雲,晴,晴,11,14,76,12,14,71,14.290000000000019,15.080000000000036,63
2021-12-18 09:00:00,,0.4194444444444445,0.497163566,0.503834106137092,0.3890918385441953,0.4987038889153623,0.51378,晴,晴,局部多雲,局部多雲,晴,晴,14,16,70,14,15,66,15.25,16.07000000000005,58
2021-12-18 10:00:00,,0.4305555555555556,0.6247219589999999,0.6389758386433061,0.43805690984768375,0.6412630525289701,0.6437,晴,晴,局部多雲,局部多雲,晴,晴,14,16,70,19,19,52,15.25,16.07000000000005,58
2021-12-18 11:00:00,,0.3638888888888889,0.689151948,0.6892399726222604,0.4916738855644687,0.6866219409300542,0.7116100000000001,晴,晴,局部多雲,局部多雲,晴,晴,14,16,70,16,17,59,15.25,16.07000000000005,58
2021-12-18 12:00:00,,0.3888888888888888,0.68541963,0.7161335495899893,0.5528380176568978,0.715433898172413,0.7086600000000001,晴,晴,局部多雲,局部多雲,晴,晴,18,20,56,20,20,48,18.740000000000013,19.510000000000048,47
2021-12-18 13:00:00,,0.4388888888888889,0.6138109979999999,0.6163552462650798,0.42995260843320937,0.6211568411779017,0.64075,晴,晴,局部多雲,局部多雲,晴,晴,18,20,56,21,21,46,18.740000000000013,19.510000000000048,47
2021-12-18 14:00:00,,0.31666666666666665,0.479955141,0.44478908278495227,0.3598359477171265,0.4506471417594231,0.51083,晴,晴,局部多雲,局部多雲,晴,晴,18,20,56,21,21,46,18.740000000000013,19.510000000000048,47
2021-12-18 15:00:00,,0.2416666666666667,0.295811074,0.1995636826849431,0.2620142074286622,0.2676076121304933,0.32776,多雲,多雲,晴朗,晴朗,晴,晴,17,20,62,21,21,48,19.340000000000032,20.080000000000037,46
2021-12-18 16:00:00,,0.06666666666666668,0.091527231,0.052433297188939736,0.08581223633360249,0.08753284655062528,0.11810999999999999,多雲,多雲,晴朗,晴朗,晴,晴,17,20,62,19,19,55,19.340000000000032,20.080000000000037,46
2021-12-18 17:00:00,,0.0,0.0006849019999999999,0.00047007554444635803,0.0003697086362466128,0.0,0.0,多雲,多雲,晴朗,晴朗,晴,晴,17,20,62,20,20,51,19.340000000000032,20.080000000000037,46
2021-12-19 06:00:00,,0.0027777777777777783,0.002087729,0.0017548513626073586,0.001377104482013548,0.0033680482288430467,0.0,多雲,多雲,多雲,多雲,晴,晴,15,15,72,13,14,70,14.960000000000036,15.710000000000036,62
2021-12-19 07:00:00,,0.06666666666666668,0.110317143,0.062379901758910526,0.0579192169731949,0.10328482419702374,0.02296,多雲,多雲,多雲,多雲,晴,晴,15,15,72,14,15,69,14.960000000000036,15.710000000000036,62
2021-12-19 08:00:00,,0.175,0.315884862,0.1770768956730029,0.17638785756264752,0.3164660259023977,0.07175,多雲,多雲,多雲,多雲,晴,晴,15,15,72,13,14,70,14.960000000000036,15.710000000000036,62
2021-12-19 09:00:00,,0.4,0.49581269,0.3310921013006077,0.2922680372498378,0.4981966649476818,0.12915,多雲,多雲,多雲,多雲,晴,晴,17,17,69,15,16,64,15.5,16.32000000000005,57
2021-12-19 10:00:00,,0.6166666666666667,0.6238587170000001,0.4816113711681074,0.3378367467740557,0.6277856146689637,0.1923,多雲,多雲,多雲,多雲,晴,晴,17,17,69,19,19,54,15.5,16.32000000000005,57
2021-12-19 11:00:00,,0.6388888888888888,0.688839216,0.5048793999799339,0.3704435818740371,0.6714887040498074,0.28414,多雲,多雲,多雲,多雲,晴,晴,17,17,69,17,17,59,15.5,16.32000000000005,57
2021-12-19 12:00:00,,0.6722222222222222,0.685675963,0.4930474302490523,0.3261835776740341,0.7001360486187441,0.44773,多雲,多雲,多雲,多雲,晴,晴,21,21,58,20,20,51,18.180000000000007,18.95000000000005,49
2021-12-19 13:00:00,,0.5638888888888888,0.614611225,0.4238061569071535,0.34895821704066576,0.6108389594292403,0.29275,多雲,多雲,多雲,多雲,晴,晴,21,21,58,22,22,48,18.180000000000007,18.95000000000005,49
2021-12-19 14:00:00,,0.4694444444444445,0.481227403,0.3260139453651936,0.3084602425392052,0.4462561711177281,0.15211000000000002,多雲,多雲,多雲,多雲,晴,晴,21,21,58,21,21,49,18.180000000000007,18.95000000000005,49
2021-12-19 15:00:00,,0.25277777777777777,0.29741486300000003,0.1982998513130047,0.1579413449226229,0.2687109709857797,0.08897000000000001,多雲,多雲,多雲,多雲,晴,晴,22,21,56,22,22,49,19.710000000000036,20.390000000000047,47
2021-12-19 16:00:00,,0.13333333333333333,0.092965036,0.05189553032681117,0.03207326729309823,0.08724459743112026,0.02296,多雲,多雲,多雲,多雲,晴,晴,22,21,56,21,21,54,19.710000000000036,20.390000000000047,47
2021-12-19 17:00:00,,0.0027777777777777783,0.000757935,0.0004360748408458509,0.0003253707406020698,0.0,0.0,多雲,多雲,多雲,多雲,晴,晴,22,21,56,22,22,51,19.710000000000036,20.390000000000047,47
2021-12-20 06:00:00,,0.0027777777777777783,0.001924236,0.0011578078389264431,0.0013324927641097028,0.0031054455329863552,0.0,陰,陰,多雲,多雲,晴,晴,18,17,76,16,16,76,16.77000000000004,17.310000000000002,64
2021-12-20 07:00:00,,0.04722222222222222,0.108704734,0.0547235938606436,0.056055225376370685,0.09972136233658263,0.1159,陰,陰,多雲,多雲,晴,晴,18,17,76,16,16,77,16.77000000000004,17.310000000000002,64
2021-12-20 08:00:00,,0.13333333333333333,0.314250531,0.17611349201804016,0.16957390833683694,0.3065013577306971,0.03957,陰,陰,多雲,多雲,晴,晴,18,17,76,16,16,76,16.77000000000004,17.310000000000002,64
2021-12-20 09:00:00,,0.2277777777777777,0.49455575,0.2785574410025813,0.2997931708626401,0.4904995146918642,0.00848,陰,陰,多雲,多雲,晴,晴,20,19,72,18,18,72,17.80000000000001,18.340000000000032,60
2021-12-20 10:00:00,,0.2083333333333333,0.623097936,0.3651736624678431,0.3588470623153341,0.6246641924471149,0.0056500000000000005,陰,陰,多雲,多雲,晴,晴,20,19,72,19,19,66,17.80000000000001,18.340000000000032,60
2021-12-20 11:00:00,,0.2388888888888889,0.688634431,0.351557750433641,0.3909769527775209,0.6656704551014878,0.01979,陰,陰,多雲,多雲,晴,晴,20,19,72,19,19,67,17.80000000000001,18.340000000000032,60
2021-12-20 12:00:00,,0.225,0.686042473,0.5175994245256287,0.36963588179903545,0.6971008842548772,0.01131,陰,陰,多雲,多雲,晴,晴,22,21,65,19,19,66,18.420000000000016,18.860000000000014,62
2021-12-20 13:00:00,,0.23055555555555554,0.615520442,0.4498030941689191,0.3763805221086297,0.607758425416217,0.01131,陰,陰,多雲,多雲,晴,晴,22,21,65,20,20,65,18.420000000000016,18.860000000000014,62
2021-12-20 14:00:00,,0.175,0.482603925,0.3327210539204831,0.3295231604229321,0.44660233285731576,0.014130000000000004,陰,陰,多雲,多雲,晴,晴,22,21,65,20,20,64,18.420000000000016,18.860000000000014,62
2021-12-20 15:00:00,,0.11944444444444445,0.299114088,0.17895545169425706,0.0056500000000000005,0.2756164107344164,0.0056500000000000005,陰,陰,陣雨,陣雨,晴,晴,22,21,71,20,20,68,17.600000000000023,17.78000000000003,76
2021-12-20 16:00:00,,0.03333333333333333,0.094480185,0.04888515764760383,0.0,0.09417334888109452,0.0,陰,陰,陣雨,陣雨,晴,晴,22,21,71,19,19,76,17.600000000000023,17.78000000000003,76
2021-12-20 17:00:00,,0.0,0.000839503,0.0005408810846062829,0.0,0.00017092881592585833,0.0,陰,陰,陣雨,陣雨,晴,晴,22,21,71,20,20,71,17.600000000000023,17.78000000000003,76
2021-12-21 06:00:00,,0.0027777777777777783,0.0017739720000000004,0.0011692324664277006,0.001128860367771151,0.0028658859279114303,0.0,陰,陰,小雨,小雨,晴,晴,20,18,81,17,17,92,17.710000000000036,17.670000000000016,85
2021-12-21 07:00:00,,0.030555555555555555,0.107159842,0.05388976270511377,0.04482866334223419,0.0953921542384616,0.0,陰,陰,小雨,小雨,晴,晴,20,18,81,17,17,97,17.710000000000036,17.670000000000016,85
2021-12-21 08:00:00,,0.075,0.312700083,0.17051361563299666,0.1580381385196487,0.2957984231923653,0.0046500000000000005,陰,陰,小雨,小雨,晴,晴,20,18,81,17,17,94,17.710000000000036,17.670000000000016,85
2021-12-21 09:00:00,,0.12777777777777774,0.493394071,0.2775902056033208,0.1141929779601452,0.4753000812818394,0.00929,陰,陰,雨,雨,晴,晴,20,19,84,18,18,96,18.410000000000025,18.140000000000047,92
2021-12-21 10:00:00,,0.12777777777777774,0.622440544,0.3638459048096422,0.14326461253998246,0.6013992105618826,0.011609999999999999,陰,陰,雨,雨,晴,晴,20,19,84,20,19,94,18.410000000000025,18.140000000000047,92
2021-12-21 11:00:00,,0.10833333333333334,0.688538043,0.359707834095766,0.18778200361052336,0.646174602150064,0.01394,陰,陰,雨,雨,晴,晴,20,19,84,19,19,95,18.410000000000025,18.140000000000047,92
2021-12-21 12:00:00,,0.14166666666666666,0.6865191079999999,0.4955739535340578,0.2168329216587168,0.6710211525770172,0.02323,陰,陰,雨,雨,晴,晴,22,20,95,20,19,94,18.94,18.600000000000023,93
2021-12-21 13:00:00,,0.13055555555555556,0.6165381129999999,0.4267264188011614,0.12716654698968588,0.5871926661796784,0.00929,陰,陰,雨,雨,晴,晴,22,20,95,21,20,92,18.94,18.600000000000023,93
2021-12-21 14:00:00,,0.12777777777777774,0.484083756,0.3180294211577627,0.11285524498213455,0.431305485516752,0.00929,陰,陰,雨,雨,晴,晴,22,20,95,21,20,93,18.94,18.600000000000023,93
2021-12-21 15:00:00,,0.030555555555555555,0.300907565,0.17662871783158718,0.08733128215740496,0.2682790590640189,0.00232,陰,陰,雨,雨,晴,晴,21,20,96,21,20,93,18.629999999999995,18.29000000000002,94
2021-12-21 16:00:00,,0.011111111111111113,0.096072483,0.04829795621686785,0.03063565100050572,0.0927910718795164,0.0,陰,陰,雨,雨,晴,晴,21,20,96,20,19,96,18.629999999999995,18.29000000000002,94
2021-12-21 17:00:00,,0.0,0.000930372,0.000558219174949545,0.0004302924716959709,0.00018943039432923133,0.0,陰,陰,雨,雨,晴,晴,21,20,96,21,20,95,18.629999999999995,18.29000000000002,94
2021-12-22 06:00:00,,0.0027777777777777783,0.001636166,0.0011809730279756278,0.0005108575566401123,0.002647749272315248,0.0,陰,陰,短暫陣雨,短暫陣雨,晴,晴,20,19,90,17,18,96,17.580000000000037,17.430000000000007,90
2021-12-22 07:00:00,,0.025,0.105683338,0.05273734106386125,0.04133054678957295,0.09000724736739718,0.0,陰,陰,短暫陣雨,短暫陣雨,晴,晴,20,19,90,17,18,95,17.580000000000037,17.430000000000007,90
2021-12-22 08:00:00,,0.16666666666666666,0.311235032,0.15691569446580672,0.0997356644389378,0.2805818987144705,0.00286,陰,陰,短暫陣雨,短暫陣雨,晴,晴,20,19,90,17,18,95,17.580000000000037,17.430000000000007,90
2021-12-22 09:00:00,,0.2388888888888889,0.492328924,0.34181732342947546,0.2933225032593129,0.4528829711029007,0.02572,多雲,多雲,多雲,多雲,晴,晴,20,20,90,18,18,93,18.44,18.360000000000014,84
2021-12-22 10:00:00,,0.24722222222222226,0.621887399,0.4928723702795085,0.34741981047773496,0.5713325188429095,0.02287,多雲,多雲,多雲,多雲,晴,晴,20,20,90,21,20,81,18.44,18.360000000000014,84
2021-12-22 11:00:00,,0.25,0.688550428,0.5229254083085351,0.3800671515341521,0.6105735891595608,0.02572,多雲,多雲,多雲,多雲,晴,晴,20,20,90,20,19,87,18.44,18.360000000000014,84
2021-12-22 12:00:00,,0.37222222222222223,0.687105741,0.5213817038978896,0.4652821671871552,0.6378410528540308,0.07717,多雲,多雲,多雲時晴,多雲時晴,晴,晴,21,22,81,22,21,76,21.879999999999995,21.86000000000001,68
2021-12-22 13:00:00,,0.3222222222222222,0.61766363,0.42399199285066747,0.4103790503774574,0.5585343933035929,0.0686,多雲,多雲,多雲時晴,多雲時晴,晴,晴,21,22,81,22,22,72,21.879999999999995,21.86000000000001,68
2021-12-22 14:00:00,,0.2388888888888889,0.48566588,0.32048524982689885,0.3492594355864752,0.4110918920403181,0.06287999999999999,多雲,多雲,多雲時晴,多雲時晴,晴,晴,21,22,81,22,22,74,21.879999999999995,21.86000000000001,68
2021-12-22 15:00:00,,0.0972222222222222,0.30279406,0.20797334951285887,0.21536549026047264,0.2539293107100828,0.02572,多雲,多雲,局部多雲,局部多雲,晴,晴,20,22,81,22,22,73,22.550000000000008,22.570000000000054,64
2021-12-22 16:00:00,,0.06944444444444445,0.097741677,0.061305628742308535,0.0639717464647462,0.08896828821159966,0.01143,多雲,多雲,局部多雲,局部多雲,晴,晴,20,22,81,21,21,78,22.550000000000008,22.570000000000054,64
2021-12-22 17:00:00,,0.0027777777777777783,0.001031339,0.0007065237920735702,0.0007715862248859861,0.00020998799776553368,0.0,多雲,多雲,局部多雲,局部多雲,晴,晴,20,22,81,22,22,74,22.550000000000008,22.570000000000054,64
2021-12-23 06:00:00,,0.0,0.001510055,0.0013412010054987627,0.001110521144585791,0.0024836090668349203,0.00857,多雲,多雲,多雲,多雲,晴,晴,21,19,88,17,17,92,18.120000000000005,18.090000000000032,83
2021-12-23 07:00:00,,0.01388888888888889,0.104276037,0.06007233791318092,0.05255570451816957,0.08440925314150527,0.09432,多雲,多雲,多雲,多雲,晴,晴,21,19,88,18,18,94,18.120000000000005,18.090000000000032,83
2021-12-23 08:00:00,,0.08888888888888889,0.309856846,0.17580650688540378,0.16020177413198922,0.2703809544961275,0.005719999999999999,多雲,多雲,多雲,多雲,晴,晴,21,19,88,17,17,93,18.120000000000005,18.090000000000032,83
2021-12-23 09:00:00,,0.2972222222222222,0.491361516,0.33141140254888257,0.2891243585081685,0.4365348989294896,0.02572,多雲,多雲,多雲,多雲,晴,晴,22,20,83,19,19,91,19.240000000000013,19.20000000000005,79
2021-12-23 10:00:00,,0.375,0.62143929,0.4732223695682084,0.3404944466721222,0.5477695443311751,0.02572,多雲,多雲,多雲,多雲,晴,晴,22,20,83,22,21,79,19.240000000000013,19.20000000000005,79
2021-12-23 11:00:00,,0.4361111111111111,0.6886718909999999,0.4982819452334413,0.3714615238131464,0.5826723184400637,0.06573999999999999,多雲,多雲,多雲,多雲,晴,晴,22,20,83,21,20,85,19.240000000000013,19.20000000000005,79
2021-12-23 12:00:00,,0.4305555555555556,0.6878021740000001,0.49801945346990295,0.4693414064903361,0.6177362896530705,0.66883,多雲,多雲,多雲時晴,多雲時晴,晴,晴,25,23,72,23,23,74,21.30000000000001,21.260000000000048,71
2021-12-23 13:00:00,,0.4,0.6188963160000001,0.4040188767155666,0.4105914522746745,0.5413931409393878,0.21151,多雲,多雲,多雲時晴,多雲時晴,晴,晴,25,23,72,25,24,70,21.30000000000001,21.260000000000048,71
2021-12-23 14:00:00,,0.37777777777777777,0.48734922,0.3042722555778014,0.3402133378800372,0.3975987691318727,0.5002,多雲,多雲,多雲時晴,多雲時晴,晴,晴,25,23,72,24,24,73,21.30000000000001,21.260000000000048,71
2021-12-23 15:00:00,,0.26666666666666666,0.304772285,0.28142276459921234,0.20653660344810826,0.2433354372099709,0.31727,晴,晴,局部多雲,局部多雲,晴,晴,24,23,78,25,24,70,23.29000000000002,23.19,66
2021-12-23 16:00:00,,0.05833333333333333,0.09948744,0.09773382904062967,0.06401419129347571,0.08852451653001311,0.11719,晴,晴,局部多雲,局部多雲,晴,晴,24,23,78,23,23,76,23.29000000000002,23.19,66
2021-12-23 17:00:00,,0.0027777777777777783,0.001143224,0.0,0.0009604198860593296,0.000403831112318673,0.0,晴,晴,局部多雲,局部多雲,晴,晴,24,23,78,24,24,72,23.29000000000002,23.19,66
2021-12-24 06:00:00,,0.0027777777777777783,0.001394894,0.0011109044203057642,0.0009571012296582985,0.0021923819180575546,0.00579,陰,陰,多雲,多雲,晴,晴,20,19,96,18,18,100,19.28000000000003,18.980000000000018,90
2021-12-24 07:00:00,,0.03333333333333333,0.102938702,0.04802434992890106,0.047176472694464636,0.07874506850222343,0.02026,陰,陰,多雲,多雲,晴,晴,20,19,96,19,18,100,19.28000000000003,18.980000000000018,90
2021-12-24 08:00:00,,0.1527777777777778,0.308566946,0.14657123991696094,0.14980169567437293,0.25702734090172025,0.10417,陰,陰,多雲,多雲,晴,晴,20,19,96,19,18,100,19.28000000000003,18.980000000000018,90
2021-12-24 09:00:00,,0.16944444444444445,0.490492997,0.2818461328198954,0.3675363318170782,0.424611669020906,0.24018,陰,陰,多雲時晴,多雲時晴,晴,晴,22,20,93,20,19,100,20.120000000000005,19.879999999999995,84
2021-12-24 10:00:00,,0.4,0.621096939,0.3679033618913944,0.5020635896839686,0.5323471690742887,0.49482,陰,陰,多雲時晴,多雲時晴,晴,晴,22,20,93,22,21,85,20.120000000000005,19.879999999999995,84
2021-12-24 11:00:00,,0.6527777777777778,0.688902662,0.3634243890955119,0.5447950531856459,0.5664434804401948,0.6626599999999999,陰,陰,多雲時晴,多雲時晴,晴,晴,22,20,93,21,20,91,20.120000000000005,19.879999999999995,84
2021-12-24 12:00:00,,0.6944444444444444,0.688608129,0.4646886098537593,0.4524991703792513,0.602210768140016,0.5903099999999999,陰,陰,多雲時晴,多雲時晴,晴,晴,23,23,80,23,22,80,22.600000000000023,22.400000000000034,73
2021-12-24 13:00:00,,0.6111111111111112,0.62023542,0.4037376272474463,0.4006309682785712,0.5299194276623496,0.61636,陰,陰,多雲時晴,多雲時晴,晴,晴,23,23,80,24,23,74,22.600000000000023,22.400000000000034,73
2021-12-24 14:00:00,,0.2916666666666667,0.489132632,0.31144622891504553,0.335079105628008,0.3925575805588281,0.3212,陰,陰,多雲時晴,多雲時晴,晴,晴,23,23,80,24,23,76,22.600000000000023,22.400000000000034,73
